sku	titolo	descrizione	prezzo	prezzo_originale	url	immagine	categoria	marca	ean	disponibilita	tempi_consegna	spese_spedizione	condizione
0623025	Supporti Passamano Cilindrici Pieni in Acciaio Inox da Fusione - Ø 25 mm. / Terminale	Questa serie di supporti è essenziale per il fissaggio robusto dei passamano su pulpiti e strutture di coperta. Sono realizzati con un'alta qualità costruttiva: Caratteristiche Principali: Materiale: Realizzati in Acciaio Inox da fusione , che garantisce	21.53	30.14	https://www.onautica.com/products/supporti-passamano-cilindrici-pieni-inox-m8?variant=51840939721051&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Supporti_25_mm._Terminale_passamano_cilindrici_pieni_non_stampati_in_acciaio_inox_da_fusione.png?v=1773341826	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023711	limitata	2-4 giorni lavorativi	5.90	nuovo
0623125	Supporti Passamano Cilindrici Pieni in Acciaio Inox da Fusione - Ø 25 mm. / Passante	Questa serie di supporti è essenziale per il fissaggio robusto dei passamano su pulpiti e strutture di coperta. Sono realizzati con un'alta qualità costruttiva: Caratteristiche Principali: Materiale: Realizzati in Acciaio Inox da fusione , che garantisce	16.90	23.66	https://www.onautica.com/products/supporti-passamano-cilindrici-pieni-inox-m8?variant=51840939753819&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Supporti_25_mm._Terminale_passamano_cilindrici_pieni_non_stampati_in_acciaio_inox_da_fusione.png?v=1773341826	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023735	disponibile	2-4 giorni lavorativi	5.90	nuovo
0623022	Supporti Passamano Cilindrici Pieni in Acciaio Inox da Fusione - Ø 22 mm. / Terminale	Questa serie di supporti è essenziale per il fissaggio robusto dei passamano su pulpiti e strutture di coperta. Sono realizzati con un'alta qualità costruttiva: Caratteristiche Principali: Materiale: Realizzati in Acciaio Inox da fusione , che garantisce	13.90	19.46	https://www.onautica.com/products/supporti-passamano-cilindrici-pieni-inox-m8?variant=51840939786587&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Supporti_25_mm._Terminale_passamano_cilindrici_pieni_non_stampati_in_acciaio_inox_da_fusione.png?v=1773341826	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023704	limitata	2-4 giorni lavorativi	5.90	nuovo
0623122	Supporti Passamano Cilindrici Pieni in Acciaio Inox da Fusione - Ø 22 mm. / Passante	Questa serie di supporti è essenziale per il fissaggio robusto dei passamano su pulpiti e strutture di coperta. Sono realizzati con un'alta qualità costruttiva: Caratteristiche Principali: Materiale: Realizzati in Acciaio Inox da fusione , che garantisce	16.26	22.76	https://www.onautica.com/products/supporti-passamano-cilindrici-pieni-inox-m8?variant=51840939819355&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Supporti_25_mm._Terminale_passamano_cilindrici_pieni_non_stampati_in_acciaio_inox_da_fusione.png?v=1773341826	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023728	disponibile	2-4 giorni lavorativi	5.90	nuovo
0621825	Supporti Passamano Classici in Acciaio Inox da Fusione (Base Ovale) - Ø 25 mm. / Terminale	Questa serie di supporti passamano è la scelta classica ed elegante per il fissaggio di corrimano, pulpiti e draglie. Sono realizzati in Acciaio Inox da fusione per garantire la massima resistenza strutturale e alla corrosione. Caratteristiche Principali:	11.87	16.61	https://www.onautica.com/products/supporti-passamano-classici-inox-base-ovale?variant=51840958366043&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTI_PASSAMANO_CLASSICI_IN_ACCIAIO_INOX_d.png?v=1764784939	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023551	limitata	2-4 giorni lavorativi	5.90	nuovo
0621822	Supporti Passamano Classici in Acciaio Inox da Fusione (Base Ovale) - Ø 22 mm. / Terminale	Questa serie di supporti passamano è la scelta classica ed elegante per il fissaggio di corrimano, pulpiti e draglie. Sono realizzati in Acciaio Inox da fusione per garantire la massima resistenza strutturale e alla corrosione. Caratteristiche Principali:	10.99	15.39	https://www.onautica.com/products/supporti-passamano-classici-inox-base-ovale?variant=51840958431579&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTI_PASSAMANO_CLASSICI_IN_ACCIAIO_INOX_d.png?v=1764784939	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023544	limitata	2-4 giorni lavorativi	5.90	nuovo
0621922	Supporti Passamano Classici in Acciaio Inox da Fusione (Base Ovale) - Ø 22 mm. / Passante	Questa serie di supporti passamano è la scelta classica ed elegante per il fissaggio di corrimano, pulpiti e draglie. Sono realizzati in Acciaio Inox da fusione per garantire la massima resistenza strutturale e alla corrosione. Caratteristiche Principali:	10.99	15.39	https://www.onautica.com/products/supporti-passamano-classici-inox-base-ovale?variant=51840958464347&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTI_PASSAMANO_CLASSICI_IN_ACCIAIO_INOX_d.png?v=1764784939	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023568	disponibile	2-4 giorni lavorativi	5.90	nuovo
0621225	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 25 mm. / DX	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	10.54	14.76	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013023067&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023490	limitata	2-4 giorni lavorativi	5.90	nuovo
0621025	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 25 mm. / SX	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	10.54	14.76	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013055835&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine		limitata	2-4 giorni lavorativi	5.90	nuovo
0621125	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 25 mm. / Passante	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	10.54	14.76	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013088603&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023452	disponibile	2-4 giorni lavorativi	5.90	nuovo
0621222	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 22 mm. / DX	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	8.25	11.55	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013121371&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626023483	limitata	2-4 giorni lavorativi	5.90	nuovo
0621022	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 22 mm. / SX	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	8.25	11.55	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013154139&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine		disponibile	2-4 giorni lavorativi	5.90	nuovo
0621122	Supporti Passamano NEW LINE in Acciaio Inox (Base Rettangolare) - 22 mm. / Passante	Questa serie di supporti passamano New Line è ideale per il fissaggio di corrimano e strutture tubolari, offrendo un'estetica moderna e robusta a bordo. Sono realizzati in Acciaio Inox da fusione con un'elegante base rettangolare . Caratteristiche Princip	8.25	11.55	https://www.onautica.com/products/supporti-passamano-new-line-inox-rettangolare?variant=51841013186907&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/SUPPORTIPASSAMANONEWLINEINACCIAIOINOX.png?v=1764785199	Nautica;Accessori;Ferramenta Inox	Motomarine		limitata	2-4 giorni lavorativi	5.90	nuovo
0800044	Supporto Portacanne Orientabile Acciaio Inox con Morsetto Stringitubo - Ø 22 <> 25 mm.	Questo supporto portacanne è l'accessorio ideale per i pescatori che desiderano installare canne da pesca in modo sicuro e temporaneo su pulpiti, draglie o tientibene di qualsiasi imbarcazione. Caratteristiche Principali: Materiale: Realizzato in Acciaio	39.96	51.95	https://www.onautica.com/products/portacanne-orientabile-inox-morsetto?variant=52545615528283&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/080004Xb.png?v=1773341986	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626388827	limitata	2-4 giorni lavorativi	5.90	nuovo
0800045	Supporto Portacanne Orientabile Acciaio Inox con Morsetto Stringitubo - Ø 25 <> 32 mm.	Questo supporto portacanne è l'accessorio ideale per i pescatori che desiderano installare canne da pesca in modo sicuro e temporaneo su pulpiti, draglie o tientibene di qualsiasi imbarcazione. Caratteristiche Principali: Materiale: Realizzato in Acciaio	48.03	62.44	https://www.onautica.com/products/portacanne-orientabile-inox-morsetto?variant=52545615561051&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/080004Xb.png?v=1773341986	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626388612	limitata	2-4 giorni lavorativi	5.90	nuovo
0800046	Supporto Portacanne Orientabile Acciaio Inox con Morsetto Stringitubo - Ø 38 <> 50 mm.	Questo supporto portacanne è l'accessorio ideale per i pescatori che desiderano installare canne da pesca in modo sicuro e temporaneo su pulpiti, draglie o tientibene di qualsiasi imbarcazione. Caratteristiche Principali: Materiale: Realizzato in Acciaio	56.10	72.93	https://www.onautica.com/products/portacanne-orientabile-inox-morsetto?variant=52513571897691&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/080004Xb.png?v=1773341986	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626388834	limitata	2-4 giorni lavorativi	5.90	nuovo
3500008	Tenditori a Due Forcelle Fisse in Acciaio Inox AISI 316 - Ø 8 mm.	Questa serie di tenditori a due forcelle fisse rappresenta un componente essenziale per il sartiame, le draglie, i pulpiti e qualsiasi applicazione nautica che richieda una regolazione precisa della tensione unita a una connessione estremamente robusta. C	6.84	9.58	https://www.onautica.com/products/tenditori-nautici-due-forcelle-fisse-inox-316?variant=52544721322331&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/tenditore-nautico-due-forcelle-inox-316.png?v=1773341844	Nautica;Accessori;Ferramenta Inox	Osculati	8033137079337	disponibile	2-4 giorni lavorativi	5.90	nuovo
3500010	Tenditori a Due Forcelle Fisse in Acciaio Inox AISI 316 - Ø 10 mm.	Questa serie di tenditori a due forcelle fisse rappresenta un componente essenziale per il sartiame, le draglie, i pulpiti e qualsiasi applicazione nautica che richieda una regolazione precisa della tensione unita a una connessione estremamente robusta. C	11.30	15.82	https://www.onautica.com/products/tenditori-nautici-due-forcelle-fisse-inox-316?variant=52544721355099&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/tenditore-nautico-due-forcelle-inox-316.png?v=1773341844	Nautica;Accessori;Ferramenta Inox	Osculati	8033137079344	limitata	2-4 giorni lavorativi	5.90	nuovo
3500012	Tenditori a Due Forcelle Fisse in Acciaio Inox AISI 316 - Ø 12 mm.	Questa serie di tenditori a due forcelle fisse rappresenta un componente essenziale per il sartiame, le draglie, i pulpiti e qualsiasi applicazione nautica che richieda una regolazione precisa della tensione unita a una connessione estremamente robusta. C	18.99	26.59	https://www.onautica.com/products/tenditori-nautici-due-forcelle-fisse-inox-316?variant=52544721387867&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/tenditore-nautico-due-forcelle-inox-316.png?v=1773341844	Nautica;Accessori;Ferramenta Inox	Osculati	8033137079351	disponibile	2-4 giorni lavorativi	5.90	nuovo
07.197.16	Tenditori a Due Forcelle Fisse in Acciaio Inox AISI 316 - Ø 16 mm.	Questa serie di tenditori a due forcelle fisse rappresenta un componente essenziale per il sartiame, le draglie, i pulpiti e qualsiasi applicazione nautica che richieda una regolazione precisa della tensione unita a una connessione estremamente robusta. C	45.22	61.05	https://www.onautica.com/products/tenditori-nautici-due-forcelle-fisse-inox-316?variant=52513577566555&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/tenditore-nautico-due-forcelle-inox-316.png?v=1773341844	Nautica;Accessori;Ferramenta Inox	Osculati	8033137079436	limitata	2-4 giorni lavorativi	5.90	nuovo
3500823	Tenditori modulari destro inox T-rapid Ø 6 mm.- cavo Ø 3 mm.	Tenditori modulari MTM in Acciaio Inox AISI 316. I componenti del tenditore vanno acquistati separatamente per comporre la combinazione desiderata. L = Sn (Filettatura Sinistra) R = Ds (Filettatura Destra) Caratteristiche principali Filettatura destra (Ds	13.88	19.43	https://www.onautica.com/products/tenditori-modulari-destro-inox-t-rapid-o-6-mm-cavo-o-3-mm?variant=49393548591451&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/Tenditori_modulari_destro_inox_T-rapid_6_mm.-_cavo_3_mm..png?v=1762777768	Nautica;Accessori;Ferramenta Inox	Motomarine	8033626102515	limitata	2-4 giorni lavorativi	5.90	nuovo
1555009	Termostato per Frigorifero e Congelatore Vitrifrigo - Frigo - Montaggio Laterale	Termostato per Frigorifero e Congelatore Vitrifrigo Termostato di ricambio per frigoriferi e congelatori Vitrifrigo. Disponibile nelle versioni laterale e frontale, oltre alla versione specifica per congelatori (intervallo -12/-28 °C). Modelli disponibili	51.23	58.91	https://www.onautica.com/products/termostato-per-frigorifero-e-congelatore-vitrifrigo?variant=53357082706267&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/termostato-frigo-1427-frontale-frigo-1555010-1.webp?v=1781115647	Nautica;Comfort di Bordo;Frigoriferi	Vitrifrigo		disponibile	2-4 giorni lavorativi	5.90	nuovo
1555010	Termostato per Frigorifero e Congelatore Vitrifrigo - Frigo - Montaggio Frontale	Termostato per Frigorifero e Congelatore Vitrifrigo Termostato di ricambio per frigoriferi e congelatori Vitrifrigo. Disponibile nelle versioni laterale e frontale, oltre alla versione specifica per congelatori (intervallo -12/-28 °C). Modelli disponibili	51.23	58.91	https://www.onautica.com/products/termostato-per-frigorifero-e-congelatore-vitrifrigo?variant=53357082739035&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/termostato-frigo-1427-frontale-frigo-1555010-1.webp?v=1781115647	Nautica;Comfort di Bordo;Frigoriferi	Vitrifrigo		disponibile	2-4 giorni lavorativi	5.90	nuovo
1555011	Termostato per Frigorifero e Congelatore Vitrifrigo - Congelatori -12/-28°C - Montaggio Frontale	Termostato per Frigorifero e Congelatore Vitrifrigo Termostato di ricambio per frigoriferi e congelatori Vitrifrigo. Disponibile nelle versioni laterale e frontale, oltre alla versione specifica per congelatori (intervallo -12/-28 °C). Modelli disponibili	56.11	64.53	https://www.onautica.com/products/termostato-per-frigorifero-e-congelatore-vitrifrigo?variant=53357082771803&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/termostato-frigo-1427-frontale-frigo-1555010-1.webp?v=1781115647	Nautica;Comfort di Bordo;Frigoriferi	Vitrifrigo		disponibile	2-4 giorni lavorativi	5.90	nuovo
2424741	Unità Refrigerante Isotherm Compact GE 80 - GE 80 – fino a 80 L	L'unità Compact GE 80 trasforma un gavone ben isolato in un frigorifero: gruppo refrigerante ad aria con compressore ermetico Secop BD35F (ex Danfoss) elettronico, regolato da termostato specifico, che raffredda l'evaporatore flat installato dentro il van	529.90	549.98	https://www.onautica.com/products/unita-refrigerante-isotherm-compact-ge-80?variant=53699762520411&utm_source=idealo&utm_medium=cpc&utm_campaign=feed	https://cdn.shopify.com/s/files/1/0879/3191/2539/files/2424741-0.webp?v=1785561553	Nautica;Comfort di Bordo;Frigoriferi	Indel Webasto	8057507157401	disponibile	2-4 giorni lavorativi	0	nuovo
